"908,420,000",-18.293,normal,1524930452210.00,35285,1.52493E+12,4.448
"908,420,000",-22.741,normal,1524930416925.00,27,1.52493E+12,-7.213
"908,420,000",-15.528,normal,1524930416898.00,7,1.52493E+12,-2.004
"908,420,000",-13.524,normal,1524930416891.00,149105,1.52493E+12,10.805
"908,420,000",-24.329,normal,1524930267786.00,113,1.52493E+12,-5.853
"908,420,000",-18.476,normal,1524930267673.00,324446,1.52493E+12,3.13
"908,420,000",-21.606,normal,1524929943227.00,44,1.52493E+12,-0.732
"908,420,000",-20.874,normal,1524929943183.00,125,1.52493E+12,1.077
"908,420,000",-21.951,normal,1524929943058.00,288723,1.52493E+12,2.54
"908,420,000",-24.491,normal,1524929654335.00,110,1.52493E+12,-6.015
"908,420,000",-18.476,normal,1524929654225.00,609434,1.52493E+12,-0.175
"908,420,000",-18.301,normal,1524929044791.00,14,1.52493E+12,3.396
"908,420,000",-21.697,normal,1524929044777.00,417263,1.52493E+12,3.274
"908,420,000",-24.971,normal,1524928627514.00,141,1.52493E+12,-2.395
"908,420,000",-22.576,normal,1524928627373.00,138,1.52493E+12,-12.705
"908,420,000",-9.871,normal,1524928627235.00,195960,1.52493E+12,11.793
"908,420,000",-21.664,normal,1524928431275.00,10,1.52493E+12,0.162
"908,420,000",-21.826,normal,1524928431265.00,461628,1.52493E+12,2.123
"908,420,000",-23.949,normal,1524927969637.00,262,1.52493E+12,-13.942
"908,420,000",-10.007,normal,1524927969375.00,17,1.52493E+12,12.123
"908,420,000",-22.13,normal,1524927969358.00,151558,1.52493E+12,-3.05
"908,420,000",-19.08,normal,1524927817800.00,506685,1.52493E+12,3.781
"908,420,000",-22.861,normal,1524927311115.00,23,1.52493E+12,-0.797
"908,420,000",-22.064,normal,1524927311092.00,125,1.52493E+12,-12.181
"908,420,000",-9.883,normal,1524927310967.00,102192,1.52493E+12,14.611
"908,420,000",-24.494,normal,1524927208775.00,255,1.52493E+12,-6.329
"908,420,000",-18.165,normal,1524927208520.00,555068,1.52493E+12,0.851
"908,420,000",-19.016,normal,1524926653452.00,254,1.52493E+12,3.134
"908,420,000",-22.15,normal,1524926653198.00,12,1.52493E+12,0.483
"908,420,000",-22.633,normal,1524926653186.00,118,1.52493E+12,-10.149
"908,420,000",-12.484,normal,1524926653068.00,1280976,1.52493E+12,5.79
"908,420,000",-18.274,normal,1524925372092.00,96,1.52493E+12,3.752
"908,420,000",-22.026,normal,1524925371996.00,1223154,1.52493E+12,-3.724
"908,420,000",-18.302,normal,1524924148842.00,14,1.52492E+12,3.554
"908,420,000",-21.856,normal,1524924148828.00,678137,1.52492E+12,-4.223
"908,420,000",-17.633,normal,1524923470691.00,159,1.52492E+12,-3.423
"908,420,000",-14.21,normal,1524923470532.00,132,1.52492E+12,9.042
"908,420,000",-23.252,normal,1524923470400.00,24,1.52492E+12,-8.891
"908,420,000",-14.361,normal,1524923470376.00,4263,1.52492E+12,9.577
"908,420,000",-23.938,normal,1524923466113.00,25,1.52492E+12,-8.727
"908,420,000",-15.211,normal,1524923466088.00,60,1.52492E+12,-1.686
"908,420,000",-13.525,normal,1524923466028.00,71759,1.52492E+12,4.61
"908,420,000",-18.135,normal,1524923394269.00,220,1.52492E+12,6.231
"908,420,000",-24.366,normal,1524923394049.00,4164,1.52492E+12,-5.961
"908,420,000",-18.405,normal,1524923389885.00,235,1.52492E+12,4.708
"908,420,000",-23.113,normal,1524923389650.00,4231,1.52492E+12,-1.326
"908,420,000",-21.787,normal,1524923385419.00,135,1.52492E+12,-3.753
"908,420,000",-18.034,normal,1524923385284.00,4168,1.52492E+12,3.744
"908,420,000",-21.778,normal,1524923381116.00,115,1.52492E+12,-3.661
"908,420,000",-18.117,normal,1524923381001.00,16201,1.52492E+12,-7.964
"908,420,000",-10.153,normal,1524923364800.00,23,1.52492E+12,12.416
"908,420,000",-22.569,normal,1524923364777.00,0,1.52492E+12,0.031
"908,420,000",-22.6,normal,1524923364777.00,13542,1.52492E+12,0.357
"908,420,000",-22.957,normal,1524923351235.00,24,1.52492E+12,-2.326
"908,420,000",-20.631,normal,1524923351211.00,2746,1.52492E+12,3.67
"908,420,000",-24.301,normal,1524923348465.00,40,1.52492E+12,-1.667
"908,420,000",-22.634,normal,1524923348425.00,184,1.52492E+12,-12.528
"908,420,000",-10.106,normal,1524923348241.00,1168,1.52492E+12,14.311
"908,420,000",-24.417,normal,1524923347073.00,162,1.52492E+12,-6.24
"908,420,000",-18.177,normal,1524923346911.00,142,1.52492E+12,3.6
"908,420,000",-21.777,normal,1524923346769.00,2295,1.52492E+12,-2.719
"908,420,000",-19.058,normal,1524923344474.00,333,1.52492E+12,3.239
"908,420,000",-22.297,normal,1524923344141.00,4,1.52492E+12,-8.022
"908,420,000",-14.275,normal,1524923344137.00,237,1.52492E+12,7.967
"908,420,000",-22.242,normal,1524923343900.00,1200,1.52492E+12,-4.133
"908,420,000",-18.109,normal,1524923342700.00,12,1.52492E+12,5.364
"908,420,000",-23.473,normal,1524923342688.00,424510,1.52492E+12,-2.895
"908,420,000",-20.578,normal,1524922918178.00,27,1.52492E+12,1.156
"908,420,000",-21.734,normal,1524922918151.00,613579,1.52492E+12,-3.926
"908,420,000",-17.808,normal,1524922304572.00,2,1.52492E+12,4.012
"908,420,000",-21.82,normal,1524922304570.00,258935,1.52492E+12,-11.825
"908,420,000",-9.995,normal,1524922045635.00,7,1.52492E+12,14.429
"908,420,000",-24.424,normal,1524922045628.00,259,1.52492E+12,-2.388
"908,420,000",-22.036,normal,1524922045369.00,349976,1.52492E+12,2.77
"908,420,000",-24.806,normal,1524921695393.00,156,1.52492E+12,-2.986
"908,420,000",-21.82,normal,1524921695237.00,307770,1.52492E+12,-1.342
"908,420,000",-20.478,normal,1524921387467.00,277,1.52492E+12,2.436
"908,420,000",-22.914,normal,1524921387190.00,25,1.52492E+12,-1.051
"908,420,000",-21.863,normal,1524921387165.00,305603,1.52492E+12,-3.989
"908,420,000",-17.874,normal,1524921081562.00,28,1.52492E+12,3.973
"908,420,000",-21.847,normal,1524921081534.00,353216,1.52492E+12,2.652
"908,420,000",-24.499,normal,1524920728318.00,13,1.52492E+12,-2.606
"908,420,000",-21.893,normal,1524920728305.00,122,1.52492E+12,-11.813
"908,420,000",-10.08,normal,1524920728183.00,259835,1.52492E+12,7.844
"908,420,000",-17.924,normal,1524920468348.00,9,1.52492E+12,3.893
"908,420,000",-21.817,normal,1524920468339.00,398172,1.52492E+12,2.675
"908,420,000",-24.492,normal,1524920070167.00,2,1.52492E+12,-11.942
"908,420,000",-12.55,normal,1524920070165.00,289,1.52492E+12,11.976
"908,420,000",-24.526,normal,1524920069876.00,211100,1.52492E+12,-2.756
"908,420,000",-21.77,normal,1524919858776.00,5,1.52492E+12,-3.901
"908,420,000",-17.869,normal,1524919858771.00,374037,1.52492E+12,5.178
"908,420,000",-23.047,normal,1524919484734.00,227,1.52492E+12,-9.513
"908,420,000",-13.534,normal,1524919484507.00,61,1.52492E+12,5.886
"908,420,000",-19.42,normal,1524919484446.00,35,1.52492E+12,0.278
"908,420,000",-19.698,normal,1524919484411.00,73358,1.52492E+12,2.288
"908,420,000",-21.986,normal,1524919411053.00,110,1.52492E+12,-9.508
"908,420,000",-12.478,normal,1524919410943.00,19,1.52492E+12,9.903
"908,420,000",-22.381,normal,1524919410924.00,165632,1.52492E+12,-4.524
"908,420,000",-17.857,normal,1524919245292.00,9,1.52492E+12,5.653
"908,420,000",-23.51,normal,1524919245283.00,492099,1.52492E+12,-4.189
"908,420,000",-19.321,normal,1524918753184.00,312,1.52492E+12,-6.784
"908,420,000",-12.537,normal,1524918752872.00,90,1.52492E+12,11.594
"908,420,000",-24.131,normal,1524918752782.00,116446,1.52492E+12,-6.276
"908,420,000",-17.855,normal,1524918636336.00,232,1.52492E+12,3.958
"908,420,000",-21.813,normal,1524918636104.00,541322,1.52492E+12,1.052
"908,420,000",-22.865,normal,1524918094782.00,117,1.52492E+12,-1.217
"908,420,000",-21.648,normal,1524918094665.00,141,1.52492E+12,-11.496
"908,420,000",-10.152,normal,1524918094524.00,71787,1.52492E+12,11.69
"908,420,000",-21.842,normal,1524918022737.00,97,1.52492E+12,-3.85
"908,420,000",-17.992,normal,1524918022640.00,586387,1.52492E+12,1.925
"908,420,000",-19.917,normal,1524917436253.00,29,1.52492E+12,1.243
"908,420,000",-21.16,normal,1524917436224.00,9,1.52492E+12,2.103
"908,420,000",-23.263,normal,1524917436215.00,23002,1.52492E+12,-5.311
"908,420,000",-17.952,normal,1524917413213.00,19,1.52492E+12,3.835
"908,420,000",-21.787,normal,1524917413194.00,613217,1.52492E+12,-4.059
"908,420,000",-17.728,normal,1524916799977.00,213,1.52492E+12,6.115
"908,420,000",-23.843,normal,1524916799764.00,21979,1.52492E+12,-4.572
"908,420,000",-19.271,normal,1524916777785.00,315,1.52492E+12,-6.623
"908,420,000",-12.648,normal,1524916777470.00,3,1.52492E+12,8.581
"908,420,000",-21.229,normal,1524916777467.00,131,1.52492E+12,0.226
"908,420,000",-21.455,normal,1524916777336.00,590952,1.52492E+12,-3.524
"908,420,000",-17.931,normal,1524916186384.00,19,1.52492E+12,3.767
"908,420,000",-21.698,normal,1524916186365.00,67291,1.52492E+12,-0.291
"908,420,000",-21.407,normal,1524916119074.00,118,1.52492E+12,-0.638
"908,420,000",-20.769,normal,1524916118956.00,0,1.52492E+12,-10.749
"908,420,000",-10.02,normal,1524916118956.00,279941,1.52492E+12,3.433
"908,420,000",-13.453,normal,1524915839015.00,83,1.52492E+12,1.3
"908,420,000",-14.753,normal,1524915838932.00,1,1.52492E+12,8.687
"908,420,000",-23.44,normal,1524915838931.00,261589,1.52492E+12,-0.437
"908,420,000",-23.003,normal,1524915577342.00,203,1.52492E+12,-5.129
"908,420,000",-17.874,normal,1524915577139.00,116884,1.52492E+12,-4.688
"908,420,000",-13.186,normal,1524915460255.00,153,1.52492E+12,7.375
"908,420,000",-20.561,normal,1524915460102.00,127,1.52492E+12,2.733
"908,420,000",-23.294,normal,1524915459975.00,496077,1.52492E+12,-5.549
"908,420,000",-17.745,normal,1524914963898.00,227,1.52491E+12,4.069
"908,420,000",-21.814,normal,1524914963671.00,161895,1.52491E+12,-11.767
"908,420,000",-10.047,normal,1524914801776.00,15,1.52491E+12,11.271
"908,420,000",-21.318,normal,1524914801761.00,129,1.52491E+12,-0.76
"908,420,000",-20.558,normal,1524914801632.00,447243,1.52491E+12,4.305
"908,420,000",-24.863,normal,1524914354389.00,31,1.52491E+12,-6.901
"908,420,000",-17.962,normal,1524914354358.00,210358,1.52491E+12,1.083
"908,420,000",-19.045,normal,1524914144000.00,311,1.52491E+12,2.275
"908,420,000",-21.32,normal,1524914143689.00,15,1.52491E+12,-7.207
"908,420,000",-14.113,normal,1524914143674.00,121,1.52491E+12,7.06
"908,420,000",-21.173,normal,1524914143553.00,402836,1.52491E+12,-2.386
"908,420,000",-18.787,normal,1524913740717.00,124,1.52491E+12,5.301
"908,420,000",-24.088,normal,1524913740593.00,255270,1.52491E+12,-10.231
"908,420,000",-13.857,normal,1524913485323.00,27,1.52491E+12,6.663
"908,420,000",-20.52,normal,1524913485296.00,7,1.52491E+12,2.842
"908,420,000",-23.362,normal,1524913485289.00,357805,1.52491E+12,1.528
"908,420,000",-24.89,normal,1524913127484.00,353,1.52491E+12,-3.143
"908,420,000",-21.747,normal,1524913127131.00,17,1.52491E+12,-1.486
"908,420,000",-20.261,normal,1524913127114.00,300363,1.52491E+12,-1.317
"908,420,000",-18.944,normal,1524912826751.00,79,1.52491E+12,3.954
"908,420,000",-22.898,normal,1524912826672.00,3,1.52491E+12,0.307
"908,420,000",-23.205,normal,1524912826669.00,266,1.52491E+12,-11.64
"908,420,000",-11.565,normal,1524912826403.00,308473,1.52491E+12,9.464
"908,420,000",-21.029,normal,1524912517930.00,19,1.52491E+12,0.701
"908,420,000",-21.73,normal,1524912517911.00,325023,1.52491E+12,-7.08
"908,420,000",-14.65,normal,1524912192888.00,12,1.52491E+12,-1.265
"908,420,000",-13.385,normal,1524912192876.00,68,1.52491E+12,5.914
"908,420,000",-19.299,normal,1524912192808.00,24377,1.52491E+12,4.529
"908,420,000",-23.828,normal,1524912168431.00,123,1.52491E+12,-13.817
"908,420,000",-10.011,normal,1524912168308.00,28,1.52491E+12,12.858
"908,420,000",-22.869,normal,1524912168280.00,263474,1.52491E+12,-4.928
"908,420,000",-17.941,normal,1524911904806.00,235,1.52491E+12,3.74
"908,420,000",-21.681,normal,1524911904571.00,393800,1.52491E+12,-1.132
"908,420,000",-20.549,normal,1524911510771.00,312,1.52491E+12,-10.17
"908,420,000",-10.379,normal,1524911510459.00,247,1.52491E+12,10.538
"908,420,000",-20.917,normal,1524911510212.00,12,1.52491E+12,2.363
"908,420,000",-23.28,normal,1524911510200.00,214580,1.52491E+12,-5.588
"908,420,000",-17.692,normal,1524911295620.00,443111,1.52491E+12,-5.322
"908,420,000",-12.37,normal,1524910852509.00,146,1.52491E+12,9.152
"908,420,000",-21.522,normal,1524910852363.00,5,1.52491E+12,-0.667
"908,420,000",-20.855,normal,1524910852358.00,170318,1.52491E+12,0.927
"908,420,000",-21.782,normal,1524910682040.00,126,1.52491E+12,-3.705
"908,420,000",-18.077,normal,1524910681914.00,487719,1.52491E+12,2.434
"908,420,000",-20.511,normal,1524910194195.00,8,1.52491E+12,-10.449
"908,420,000",-10.062,normal,1524910194187.00,141,1.52491E+12,13.547
"908,420,000",-23.609,normal,1524910194046.00,121043,1.52491E+12,-5.537
"908,420,000",-18.072,normal,1524910073003.00,91,1.52491E+12,3.691
"908,420,000",-21.763,normal,1524910072912.00,536618,1.52491E+12,-2.549
"908,420,000",-19.214,normal,1524909536294.00,224,1.52491E+12,2.268
"908,420,000",-21.482,normal,1524909536070.00,134,1.52491E+12,-0.786
"908,420,000",-20.696,normal,1524909535936.00,0,1.52491E+12,-2.674
"908,420,000",-18.022,normal,1524909535936.00,76449,1.52491E+12,3.765
"908,420,000",-21.787,normal,1524909459487.00,213,1.52491E+12,-0.277
"908,420,000",-21.51,normal,1524909459274.00,581305,1.52491E+12,3.197
"908,420,000",-24.707,normal,1524908877969.00,43,1.52491E+12,-14.757
"908,420,000",-9.95,normal,1524908877926.00,244,1.52491E+12,11.83
"908,420,000",-21.78,normal,1524908877682.00,31969,1.52491E+12,-3.824
"908,420,000",-17.956,normal,1524908845713.00,2,1.52491E+12,4.426
"908,420,000",-22.382,normal,1524908845711.00,297898,1.52491E+12,2.592
"908,420,000",-24.974,normal,1524908547813.00,225,1.52491E+12,-5.252
"908,420,000",-19.722,normal,1524908547588.00,1,1.52491E+12,-6.259
"908,420,000",-13.463,normal,1524908547587.00,310789,1.52491E+12,4.748
"908,420,000",-18.211,normal,1524908236798.00,204,1.52491E+12,5.186
"908,420,000",-23.397,normal,1524908236594.00,16845,1.52491E+12,-6.155
"908,420,000",-17.242,normal,1524908219749.00,27,1.52491E+12,6.57
"908,420,000",-23.812,normal,1524908219722.00,8,1.52491E+12,-1.331
"908,420,000",-22.481,normal,1524908219714.00,596506,1.52491E+12,-0.681
"908,420,000",-21.8,normal,1524907623208.00,229,1.52491E+12,-3.547
"908,420,000",-18.253,normal,1524907622979.00,61450,1.52491E+12,3.803
"908,420,000",-22.056,normal,1524907561529.00,127,1.52491E+12,-0.363
"908,420,000",-21.693,normal,1524907561402.00,547651,1.52491E+12,-0.671
"908,420,000",-21.022,normal,1524907013751.00,139,1.52491E+12,0.82
"908,420,000",-21.842,normal,1524907013612.00,110110,1.52491E+12,-9.616
"908,420,000",-12.226,normal,1524906903502.00,279,1.52491E+12,9.368
"908,420,000",-21.594,normal,1524906903223.00,3,1.52491E+12,0.153
"908,420,000",-21.747,normal,1524906903220.00,502919,1.52491E+12,-4.024
"908,420,000",-17.723,normal,1524906400301.00,22,1.52491E+12,4.069
"908,420,000",-21.792,normal,1524906400279.00,154652,1.52491E+12,-3.034
"908,420,000",-18.758,normal,1524906245627.00,321,1.52491E+12,-7.303
